subID, block_state, block_number, trial_encoding, trial_retrieval, trial_total_enc, trial_total_ret, object_name, object_number, object_percep, object_category, context_name, context_number, context_category, RT_encoding, cue_retrieval, RT_reinstatement, catch_trial_type, acc_catch, RT_catch_trial, total_responses_distractor, accuracy_distractor, OnsetEncodingBlockStart, WordOnsetEncoding, ObjectContextOnset, ResponseEncodingOnset, OnsetRetrievalBlockStart, CueRetrievalOnset, ResponseRetrievalOnset, CatchTrialOnset, ResponseCatchOnset, episode_remembered, OnsetEnd
NG, retrieval,9,0,2,72,66, dress,3,2,8, comic_shop,10,3,0, give,2.461222, semantic_animated,1,1.021316,34,1, , , , ,1859.541654,1874.00725,1876.473755,1880.00711,1881.0338,1, 
NG, retrieval,9,0,3,72,67, antelope,1,1,3, luxury_kitchen,25,4,0, circle,1.416026, semantic_animated,1,0.92207,34,1, , , , ,1859.541654,1881.940363,1883.361692,1886.890272,1887.817706,1, 
NG, retrieval,9,0,4,72,68, duck,3,1,2, prison,27,3,0, guide,2.417441, semantic_animated,1,1.739469,34,1, , , , ,1859.541654,1889.106877,1891.529709,1895.056818,1896.801625,1, 
NG, retrieval,9,0,5,72,69, kangaroo,10,2,3, kid_bedroom,19,4,0, brush,1.135475, perceptual,1,2.173037,34,1, , , , ,1859.541654,1898.356801,1899.497641,1903.02324,1905.201626,1, 
NG, retrieval,9,0,6,72,70, gamepad,5,1,6, living_room,23,4,0, dance,2.641093, perceptual,1,0.866431,34,1, , , , ,1859.541654,1906.92318,1909.569567,1913.089788,1913.961599,1, 
NG, retrieval,9,0,7,72,71, sheep,14,2,3, waterfall,31,1,0, walk,1.421683, perceptual,1,1.279731,34,1, , , , ,1859.541654,1915.606482,1917.033456,1920.556403,1921.841575,1, 
NG, retrieval,9,0,8,72,72, pear,12,1,5, budapest,5,2,0, pump,2.613806, perceptual,1,0.991969,34,1, , , , ,1859.541654,1923.606305,1926.225399,1929.756107,1930.753461,1, 
NG, encoding,10,1,0,73,72, printer,12,2,6, ,0,0,3.668112, explode,0, NO,2,0,0,0,1934.247217,1937.456078,1940.655933,1944.329375, , , , , , , 
NG, encoding,10,2,0,74,72, papaya,11,1,5, ,0,0,4.014893, knock,0, NO,2,0,0,0,1934.247217,1945.239159,1948.389141,1952.409249, , , , , , , 
NG, encoding,10,3,0,75,72, bull,4,2,3, ,0,0,6.548223, connect,0, NO,2,0,0,0,1934.247217,1953.606301,1956.255668,1962.809297, , , , , , , 
NG, encoding,10,4,0,76,72, turkey,15,2,2, ,0,0,4.851721, splash,0, NO,2,0,0,0,1934.247217,1963.755418,1966.872097,1971.729136, , , , , , , 
NG, encoding,10,5,0,77,72, ant,1,1,1, ,0,0,5.069849, hide,0, NO,2,0,0,0,1934.247217,1972.839159,1976.021908,1981.097107, , , , , , , 
NG, encoding,10,6,0,78,72, vulture,16,1,2, ,0,0,6.196059, wipe,0, NO,2,0,0,0,1934.247217,1981.888382,1984.471695,1990.673035, , , , , , , 
